"","score","text"
"120",-2,"RT @jusapolanzarote: Todo nuestro reconocimiento y respeto a aquellos compañeros que tras toda una vida de penurias se unen, aún a sabienda…"
"121",0,"los civicos se reunen mañana en la llajta"
"122",-2,"Artículo 3°–Todo individuo puede acusar a los funcionarios públicos del delito que indica el Artículo 1°."
"123",-2,"y después estoy yo que voy a jugar al parchís https://t.co/U6mbjjPd6A"
"124",-6,"No saben lo manija que estoy de que este día se termine ya! Y poder ver a mí amiga"
"125",0,"@x_bornforthis Pq si haces estas cosas siento el deseo irrefrenable de besarte más!!!! Bastaaaaaaaa!!! Puedes dejar de ser tan adorable?"
"126",-3,"RT @lpacarnaval: El concurso de murgas se mantiene en Santa Catalina según lo convenido con la FIGRUC. Las fases se irán celebrando en func…"
"127",-1,"RT @agmarichal: El Cabildo y el Iberostar Tenerife impulsan acciones de formación para los jóvenes de la Isla.

El acuerdo con el área Tene…"
"128",0,"Así esta el patio... De Peppa Pig https://t.co/gDSleuHpNn"
"129",-2,"RT @Deportes_Telde: #Telde ante la situación de alerta meteorológica mantendrá cerradas las instalaciones deportivas municipales, durante h…"
"130",0,"@madokanamekyoko @Rou_Aro @JessieKirlia Holiiii"
"131",-3,"Si la gente se guiase por las historias mías que sube @elpussykmana a Instagram, no me hablaría ni el tato."
"132",0,"#Baloncesto El Cabildo y el Iberostar Tenerife impulsan acciones de formación para los jóvenes de la Isla… https://t.co/XH9TJpp32H"
"133",1,"Tengo hmbre wow"
"134",1,"RT @canarias7: Crece el manto de nieve en la cumbre de Gran Canaria. https://t.co/1VpNNEY1th https://t.co/53Vn2p8jpE"
"135",-4,"@nikitakd @RosanaOficial <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>si señor  mas alto si pero más claro no se puede decir Bravo vir <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B8><U+009C><ed><U+00A0><U+00BD><ed><U+00B8><U+009C>"
"136",-1,"RT @ibizamelian: #Frase de mi #libro sobre #simbología.
Disponible en #Amazon: https://t.co/V4oyE3f2BF
#Adictosalalectura #yoleoalasrománti…"
"137",0,"Moda y belleza para 2018: ¿qué te recomendamos? #Tendencias https://t.co/k4x6kuNAO1"
"138",0,"Hoy sale cuco"
"139",1,"Mi abuela me quiere dejar una remera suya para que no la extrañe tanto jajaja. Esto ya es mucho<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"
"140",-1,"RT @cecopallalaguna: @cecopallalaguna <U+26A0><U+FE0F> Acuerda el cierre de Parques Municipales, Centros Ciudadanos, Instalaciones Deportivas y la suspen…"
"141",1,"@atetransa El mundo al revés
Taxis haciendo transporte sanitario
Y los de transporte sanitario haciendo de taxi https://t.co/Nbk7OycnKM"
"142",-2,"#AgendaRockera 
25 de Febrero de 2018 en Ushuaia
El Mató a un Policía Motorizado junto a Armand Lein Picabia y Voze… https://t.co/9i1zANcUGH"
"143",3,"RT @Fernanda_canary: Todo mi apoyo el martes! Desde Canarias lo miro con atención. No todos los españoles estan en su contra #ElMeuVotEsInv…"
"144",-2,"RT @elpatagonico: #Política @mauriciomacri anunció un ""ajuste"" en el Estado https://t.co/dmgJ3akHJy https://t.co/VCiaMrjEPl"
"145",0,"@Rou_Aro @JessieKirlia Buenos días"
"146",-2,"RT @MiriNP96: Salen en navidad, cogen aviones solos, van con su famlia sin ningún tipo de control, entrar en redes sociales, salen a calle.…"
"147",0,"RT @Ague_G: Viendo da suisa en clase https://t.co/EXNoEdEVJr"
"148",-4,"@Agustinmercad15 Pobrecito mi vida jajaja que culpa tengo yo que te hayan visto cara de muy neneeeeee"
"149",-2,"RT @MarianaZerolo: Un tifón ha destruido mi escuela #vocesdelosniños Tú también puedes prestar tu voz a Michel en https://t.co/XJW9Gyhsqi"
"150",0,"@JessieKirlia Buenos días"
"151",-1,"Esto en Canarias es MORIRSE DE FRÍO <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> https://t.co/2moFMuy4wj"
"152",0,"algún día voy a dejar de cortarme el pelo sola?"
"153",-4,"RT @turismogc: Moya es un pueblo muy familiar y tradicional. ¡Conócelo desde este punto de vista! #GranCanaria #GranDestino https://t.co/5t…"
